review_id,category,verified_purchase,stars,review_text
R0011593,home,0,5,Surprisingly good. The size exceeded my expectations.
R0011594,pet,0,1,Poor quality. The my cat is frustrating to deal with.
R0011595,fitness,1,4,Surprisingly good. The fit exceeded my expectations.
R0011596,electronics,1,5,Five stars. Easy to use and the bluetooth is solid.
R0011597,beauty,1,3,It’s okay. The hydrating is fine but nothing special.
R0011598,home,0,4,Surprisingly good. The instructions exceeded my expectations.
R0011599,home,0,3,Decent overall. The delivery could be better.
R0011600,fitness,1,4,Love it — fit is great and it works as expected.
R0011601,electronics,1,5,Surprisingly good. The bluetooth exceeded my expectations.
R0011602,fitness,1,5,Surprisingly good. The grip exceeded my expectations.
R0011603,pet,1,5,Love it — taste is great and it works as expected.
R0011604,electronics,1,2,Poor quality. The bluetooth is frustrating to deal with.
R0011605,electronics,1,2,Disappointed — the charging is not good and support was unhelpful.
R0011606,fitness,1,2,Poor quality. The durable is frustrating to deal with.
R0011607,electronics,1,4,Great value. Fast shipping and the sound quality is excellent.
R0011608,fitness,0,1,Poor quality. The grip is frustrating to deal with.
R0011609,beauty,1,5,Love it — scent is great and it works as expected.
R0011610,electronics,1,2,Disappointed — the screen is not good and support was unhelpful.
R0011611,electronics,1,4,Love it — screen is great and it works as expected.
R0011612,electronics,1,5,Five stars. Easy to use and the bluetooth is solid.
R0011613,home,1,4,Five stars. Easy to use and the instructions is solid.
R0011614,beauty,1,4,Surprisingly good. The irritation exceeded my expectations.
R0011615,fitness,1,4,Surprisingly good. The grip exceeded my expectations.
R0011616,electronics,1,4,Great value. Fast shipping and the battery life is excellent.
R0011617,home,1,5,Five stars. Easy to use and the delivery is solid.
R0011618,beauty,1,5,Five stars. Easy to use and the skin is solid.
R0011619,electronics,1,5,Love it — sound quality is great and it works as expected.
R0011620,pet,1,1,Poor quality. The smell is frustrating to deal with.
R0011621,electronics,1,3,Average. The battery life meets the basics.
R0011622,pet,1,4,Surprisingly good. The smell exceeded my expectations.
R0011623,home,1,5,Great value. Fast shipping and the quality is excellent.
R0011624,beauty,0,5,Surprisingly good. The value exceeded my expectations.
R0011625,pet,0,3,It’s okay. The my dog is fine but nothing special.
R0011626,home,0,5,Five stars. Easy to use and the instructions is solid.
R0011627,fitness,1,5,Great value. Fast shipping and the durable is excellent.
R0011628,electronics,0,4,Great value. Fast shipping and the screen is excellent.
R0011629,fitness,1,4,Love it — durable is great and it works as expected.
R0011630,home,0,1,One star. The size was misleading in the description.
R0011631,fitness,1,3,Decent overall. The workout could be better.
R0011632,electronics,1,4,Love it — battery life is great and it works as expected.
R0011633,beauty,1,3,Average. The scent meets the basics.
R0011634,fitness,1,4,Love it — comfort is great and it works as expected.
R0011635,fitness,1,5,Surprisingly good. The fit exceeded my expectations.
R0011636,electronics,1,5,Surprisingly good. The sound quality exceeded my expectations.
R0011637,fitness,0,5,Love it — sweat is great and it works as expected.
R0011638,home,1,5,Love it — assembly is great and it works as expected.
R0011639,beauty,1,5,Love it — irritation is great and it works as expected.
R0011640,fitness,1,5,Five stars. Easy to use and the grip is solid.
R0011641,beauty,0,3,Decent overall. The skin could be better.
R0011642,beauty,1,5,Great value. Fast shipping and the irritation is excellent.
R0011643,home,1,3,Decent overall. The size could be better.
R0011644,home,1,4,Surprisingly good. The size exceeded my expectations.
R0011645,electronics,1,5,Surprisingly good. The setup exceeded my expectations.
R0011646,home,1,4,Great value. Fast shipping and the quality is excellent.
R0011647,fitness,1,5,Surprisingly good. The grip exceeded my expectations.
R0011648,home,0,5,Love it — packaging is great and it works as expected.
R0011649,beauty,0,5,Five stars. Easy to use and the texture is solid.
R0011650,electronics,1,5,Love it — setup is great and it works as expected.
R0011651,home,1,3,Decent overall. The packaging could be better.
R0011652,beauty,0,2,One star. The skin was misleading in the description.
R0011653,pet,1,1,Poor quality. The ingredients is frustrating to deal with.
R0011654,beauty,1,3,Decent overall. The value could be better.
R0011655,home,1,4,Five stars. Easy to use and the assembly is solid.
R0011656,home,1,4,Surprisingly good. The delivery exceeded my expectations.
R0011657,home,0,4,Love it — instructions is great and it works as expected.
R0011658,fitness,1,4,Five stars. Easy to use and the comfort is solid.
R0011659,pet,1,4,Surprisingly good. The my dog exceeded my expectations.
R0011660,pet,1,2,Not worth it. The my dog failed after a week.
R0011661,home,1,5,Surprisingly good. The assembly exceeded my expectations.
R0011662,home,1,3,It’s okay. The size is fine but nothing special.
R0011663,electronics,1,4,Love it — screen is great and it works as expected.
R0011664,home,1,4,Surprisingly good. The delivery exceeded my expectations.
R0011665,electronics,1,5,Surprisingly good. The battery life exceeded my expectations.
R0011666,fitness,1,5,Love it — durable is great and it works as expected.
R0011667,beauty,1,5,Love it — texture is great and it works as expected.
R0011668,home,1,5,Five stars. Easy to use and the packaging is solid.
R0011669,fitness,1,5,Five stars. Easy to use and the sweat is solid.
R0011670,electronics,0,4,Five stars. Easy to use and the sound quality is solid.
R0011671,pet,1,3,It’s okay. The ingredients is fine but nothing special.
R0011672,home,0,4,Great value. Fast shipping and the size is excellent.
R0011673,electronics,1,3,Decent overall. The screen could be better.
R0011674,beauty,1,4,Great value. Fast shipping and the scent is excellent.
R0011675,electronics,0,3,Decent overall. The screen could be better.
R0011676,fitness,1,5,Love it — workout is great and it works as expected.
R0011677,beauty,0,5,Great value. Fast shipping and the texture is excellent.
R0011678,home,0,5,Five stars. Easy to use and the delivery is solid.
R0011679,home,1,1,Disappointed — the assembly is not good and support was unhelpful.
R0011680,fitness,1,4,Surprisingly good. The fit exceeded my expectations.
R0011681,pet,1,3,Decent overall. The my dog could be better.
R0011682,electronics,0,3,Average. The setup meets the basics.
R0011683,electronics,0,3,It’s okay. The bluetooth is fine but nothing special.
R0011684,electronics,0,3,Decent overall. The setup could be better.
R0011685,electronics,1,4,Surprisingly good. The screen exceeded my expectations.
R0011686,home,0,5,Love it — quality is great and it works as expected.
R0011687,home,1,1,Not worth it. The delivery failed after a week.
R0011688,pet,1,3,Average. The ingredients meets the basics.
R0011689,home,0,3,It’s okay. The packaging is fine but nothing special.
R0011690,home,0,3,Decent overall. The packaging could be better.
R0011691,fitness,1,4,Love it — fit is great and it works as expected.
R0011692,home,1,5,Surprisingly good. The packaging exceeded my expectations.
R0011693,fitness,1,5,Surprisingly good. The workout exceeded my expectations.
R0011694,beauty,0,5,Great value. Fast shipping and the texture is excellent.
R0011695,home,1,4,Surprisingly good. The delivery exceeded my expectations.
R0011696,fitness,1,4,Five stars. Easy to use and the durable is solid.
R0011697,home,0,2,Not worth it. The packaging failed after a week.
R0011698,fitness,1,5,Five stars. Easy to use and the comfort is solid.
R0011699,fitness,1,2,One star. The fit was misleading in the description.
R0011700,home,1,4,Great value. Fast shipping and the assembly is excellent.
R0011701,home,1,5,Great value. Fast shipping and the instructions is excellent.
R0011702,fitness,1,1,Not worth it. The grip failed after a week.
R0011703,beauty,1,5,Great value. Fast shipping and the texture is excellent.
R0011704,electronics,1,5,Love it — setup is great and it works as expected.
R0011705,home,1,5,Five stars. Easy to use and the quality is solid.
R0011706,pet,1,5,Five stars. Easy to use and the taste is solid.
R0011707,fitness,1,5,Five stars. Easy to use and the durable is solid.
R0011708,beauty,1,5,Love it — value is great and it works as expected.
R0011709,beauty,1,2,Disappointed — the texture is not good and support was unhelpful.
R0011710,electronics,1,4,Great value. Fast shipping and the sound quality is excellent.
R0011711,pet,1,2,Poor quality. The my dog is frustrating to deal with.
R0011712,home,1,5,Surprisingly good. The size exceeded my expectations.
R0011713,fitness,1,5,Great value. Fast shipping and the grip is excellent.
R0011714,beauty,0,5,Great value. Fast shipping and the texture is excellent.
R0011715,electronics,0,1,Poor quality. The charging is frustrating to deal with.
R0011716,home,1,4,Great value. Fast shipping and the packaging is excellent.
R0011717,electronics,1,4,Great value. Fast shipping and the charging is excellent.
R0011718,pet,1,4,Surprisingly good. The my dog exceeded my expectations.
R0011719,home,1,4,Love it — delivery is great and it works as expected.
R0011720,beauty,1,4,Love it — scent is great and it works as expected.
R0011721,home,0,3,Average. The size meets the basics.
R0011722,pet,1,2,One star. The taste was misleading in the description.
R0011723,fitness,0,1,Poor quality. The workout is frustrating to deal with.
R0011724,fitness,0,5,Love it — fit is great and it works as expected.
R0011725,beauty,0,5,Five stars. Easy to use and the texture is solid.
R0011726,beauty,1,4,Surprisingly good. The value exceeded my expectations.
R0011727,beauty,0,5,Great value. Fast shipping and the irritation is excellent.
R0011728,beauty,1,4,Great value. Fast shipping and the hydrating is excellent.
R0011729,fitness,1,5,Five stars. Easy to use and the durable is solid.
R0011730,home,1,3,It’s okay. The quality is fine but nothing special.
R0011731,pet,1,5,Five stars. Easy to use and the smell is solid.
R0011732,home,1,4,Five stars. Easy to use and the quality is solid.
R0011733,home,0,4,Surprisingly good. The assembly exceeded my expectations.
R0011734,home,0,4,Five stars. Easy to use and the quality is solid.
R0011735,fitness,1,5,Great value. Fast shipping and the fit is excellent.
R0011736,fitness,1,5,Great value. Fast shipping and the sweat is excellent.
R0011737,home,0,4,Great value. Fast shipping and the delivery is excellent.
R0011738,pet,1,5,Love it — training is great and it works as expected.
R0011739,home,1,2,One star. The size was misleading in the description.
R0011740,home,0,4,Five stars. Easy to use and the quality is solid.
R0011741,beauty,1,3,Average. The hydrating meets the basics.
R0011742,home,1,5,Love it — quality is great and it works as expected.
R0011743,electronics,0,4,Great value. Fast shipping and the battery life is excellent.
R0011744,home,1,1,Disappointed — the size is not good and support was unhelpful.
R0011745,home,0,5,Love it — size is great and it works as expected.
R0011746,electronics,1,5,Love it — battery life is great and it works as expected.
R0011747,fitness,0,5,Great value. Fast shipping and the fit is excellent.
R0011748,home,1,4,Great value. Fast shipping and the quality is excellent.
R0011749,fitness,1,5,Surprisingly good. The sweat exceeded my expectations.
R0011750,beauty,1,4,Love it — texture is great and it works as expected.
